texte,auteur,handle,date,datetime,url,likes,retweets,nb_mots
"Valérie Bacot est jugée à partir de ce lundi 21 juin aux assises de Saône-et-Loire pour l'assassinat de son mari violent, Daniel Polette. Suivez ici l'avancée des débats en direct. #ValerieBacot 
https://
lejsl.com/faits-divers-j
ustice/2021/06/21/suivez-le-proces-de-valerie-bacot?utm_campaign=Echobox&utm_content=LeProgres&utm_medium=SMO&utm_source=Twitter#Echobox=1624257106-1
…",Le Journal de Saône-et-Loire,@lejsl,2021-06-21,2021-06-21T06:31:49.000Z,https://x.com/lejsl/status/1406862401253916672,0,0,35
"Saône-et-Loire : le procès de Valérie Bacot a débuté

https://
c.bienpublic.com/faits-divers-j
ustice/2021/06/21/saone-et-loire-le-proces-de-valerie-s-est-ouvert-ce-lundi-matin
…",Le Bien Public,@Lebienpublic,2021-06-21,2021-06-21T08:56:18.000Z,https://x.com/Lebienpublic/status/1406898762526695426,0,0,13
"Valérie Bacot, jugée pour avoir tué son mari violent et incestueux La quadragénaire comparaît à partir de lundi devant la cour d’assises de Chalon-sur-Saône pour le meurtre de Daniel Polette, son ex-beau-père devenu le père de ses quatre enfants, son époux puis son proxénète.",vaudais toujours  ,@TFilastin,2021-06-21,2021-06-21T08:35:37.000Z,https://x.com/TFilastin/status/1406893558213320706,4,3,44
"Valérie Bacot, applaudie à la sortie du tribunal à Chalon-sur-Saône : ""Je ne suis pas soulagée, mais vidée""

https://
c.bienpublic.com/faits-divers-j
ustice/2021/06/25/valerie-bacot-condamnee-mais-libre-je-ne-suis-pas-soulagee-mais-videe
…",Le Bien Public,@Lebienpublic,2021-06-25,2021-06-25T19:32:51.000Z,https://x.com/Lebienpublic/status/1408508505108193285,7,1,22
Elle est actuellement jugée devant les Assises de Saône-et-Loire pour l'assassinat de son mari https://atlantico.fr/article/pepite/5-ans-de-prison-dont-4-avec-sursis-requis-contre-valerie-bacot-qui-a-tue-son-mari-violent-elle-devrait-donc-pas-retourner-en-prison… via @atlantico_fr,"Atlantico@atlantico_fr·Jun 25, 2021",@atlantico_fr,2021-06-25,2021-06-25T11:00:34.000Z,https://x.com/atlantico_fr/status/1408379587130761216,1,0,17
"Valérie Bacot raconte son enfer aux assises de Saône-et-Loire 

https://
c.bienpublic.com/faits-divers-j
ustice/2021/06/21/violee-battue-prostituee-valerie-bacot-raconte-son-enfer-extreme
…",Le Bien Public,@Lebienpublic,2021-06-21,2021-06-21T14:22:30.000Z,https://x.com/Lebienpublic/status/1406980853582991361,1,0,13
"L'avocat général a requis cinq ans de prison, dont quatre avec sursis et ne réclame pas d'incarcération à l'encontre de Valérie Bacot  
https://
lejsl.com/faits-divers-j
ustice/2021/06/25/faits-divers-justice-2021-06-25?utm_campaign=Echobox&utm_content=LeProgres&utm_medium=SMO&utm_source=Twitter#Echobox=1624628397-1
…",Le Journal de Saône-et-Loire,@lejsl,2021-06-25,2021-06-25T13:39:58.000Z,https://x.com/lejsl/status/1408419699361189894,0,0,26
"Aujourd'hui s'ouvre la dernière journée du procès de Valérie Bacot, après une semaine intense. Retrouvez le live en direct du tribunal sur notre site  
https://
lejsl.com/faits-divers-j
ustice/2021/06/25/faits-divers-justice-2021-06-25?utm_content=LeProgres&utm_medium=SMO&utm_campaign=Echobox&utm_source=Twitter#Echobox=1624602128-2
…",Le Journal de Saône-et-Loire,@lejsl,2021-06-25,2021-06-25T06:24:06.000Z,https://x.com/lejsl/status/1408310013211426818,0,0,28
"https://
france3-regions.francetvinfo.fr/bourgogne-fran
che-comte/saone-et-loire/chalon-sur-saone/direct-valerie-bacot-femme-battue-qui-a-tue-son-mari-le-proces-commence-aux-assises-de-saone-et-loire-2142121.html
… Un vie fracassée, piétinée, dévastée par les violences conjugales, les viols et la prostitution. La société ne voit rien, ne la protège pas. Elle tue son mari pour s'en sortir. Elle risque perpet ! Euh .... #ValerieBacot",Coll. Droits Femmes,@coldroitsfemmes,2021-06-22,2021-06-22T06:47:23.000Z,https://x.com/coldroitsfemmes/status/1407228708952457217,20,20,41
"« Je pense à mon procès. Ces cinq jours devant la cour d’assises de Chalon-sur-Saône, au cours desquels la société va me demander de raconter mon histoire. C’est encore un combat entre lui et moi. » ""Tout le monde savait"" de Valérie Bacot : 
https://
fayard.fr/documents-temo
ignages/tout-le-monde-savait-9782213717180
…",Fayard,@EditionsFayard,2021-06-24,2021-06-24T13:05:04.000Z,https://x.com/EditionsFayard/status/1408048530908975108,9,5,48
"Les avocates de Valérie Bacot, jugée aux assises de Saône-et-Loire depuis lundi  pour avoir assassiné son mari violeur et proxénète, ont assigné l'État en justice pour « faute lourde ». 
https://
lepoint.fr/justice/proces
-de-valerie-bacot-ses-avocates-assignent-l-etat-en-justice-23-06-2021-2432465_2386.php?utm_medium=Social&utm_source=Twitter&Echobox=1624457103#xtor=CS1-32-%5BEchobox%5D
…",Le Point,@LePoint,2021-06-23,2021-06-23T14:05:03.000Z,https://x.com/LePoint/status/1407701236175024133,23,8,34
"Valérie Bacot : ""je voulais nous protéger de lui"", explique lors de son procès celle qui a tué son mari violent 
https://
france3-regions.francetvinfo.fr/bourgogne-fran
che-comte/saone-et-loire/chalon-sur-saone/direct-valerie-bacot-femme-battue-qui-a-tue-son-mari-le-proces-commence-aux-assises-de-saone-et-loire-2142121.html
…",Curious George,@CuriousKd2000,2021-06-22,2021-06-22T06:48:54.000Z,https://x.com/CuriousKd2000/status/1407229089468096513,0,1,25
"June 26, 2021 at 05:34PM #faitsdivers Justice : Valérie Bacot condamnée, mais libérée : Après plus de 20 ans de viols, de violences et de prostitution, Valérie Bacot est sortie libre, vendredi 25 juin, de son procès aux assises de Saône-et-Loire. Ce … 
https://
francetvinfo.fr/economie/emplo
i/metiers/droit-et-justice/valerie-bacot-condamnee-mais-liberee_4679181.html#xtor=RSS-3-[faitsdivers
…]",YvelinesActus,@YvelinesActus,2021-06-27,2021-06-27T07:06:48.000Z,https://x.com/YvelinesActus/status/1409045532778053632,0,0,47
"Il est inadmissible que la loi ne soit pas passé avant ! pour la défendre de son mari tortionnaire !!!
Valérie Bacot : ""il est indispensable que la loi passe autour de ce crime"", plaide l'avocate des parties civiles https://france3-regions.francetvinfo.fr/bourgogne-franche-comte/saone-et-loire/chalon-sur-saone/valerie-bacot-il-est-indispensable-que-la-loi-passe-autour-de-ce-crime-plaide-l-avocate-des-parties-civiles-2152363.html…","lulu345 @luluapso·Jun 25, 2021",@luluapso,2021-06-25,2021-06-25T04:35:16.000Z,https://x.com/luluapso/status/1408282620635529218,0,0,40
Dernier jour du procès de Valerie #Bacot aux assises de chalon-sûr-Saône. Le réquisitoire commence à 9h @CNEWS,"Noémie Schulz@noemieschulz·Jun 25, 2021",@noemieschulz,2021-06-25,2021-06-25T06:42:30.000Z,https://x.com/noemieschulz/status/1408314642032648194,165,53,17
"Saône-et-Loire : Valérie Bacot condamnée pour l'assassinat de son mari violent 
https://
linfo.re/france/faits-d
ivers/saone-et-loire-valerie-bacot-condamnee-pour-l-assassinat-de-son-mari-violent?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1624706130
…",Linfo.re,@Linfore,2021-06-26,2021-06-26T13:17:40.000Z,https://x.com/Linfore/status/1408776477072625670,0,0,15
"Valérie Bacot : ""il est indispensable que la loi passe autour de ce crime"", plaide l'avocate des parties civiles 

https://
france3-regions.francetvinfo.fr/bourgogne-fran
che-comte/saone-et-loire/chalon-sur-saone/valerie-bacot-il-est-indispensable-que-la-loi-passe-autour-de-ce-crime-plaide-l-avocate-des-parties-civiles-2152363.html
…",France 3 Bourgogne,@F3Bourgogne,2021-06-24,2021-06-24T18:39:33.000Z,https://x.com/F3Bourgogne/status/1408132704504274950,3,2,23
"En direct / Chalon-sur-Saône. Procès de Valérie Bacot : ""Je vivais dans la maison du diable"", dit le frère de Daniel - 
https://
lejsl.com/faits-divers-j
ustice/2021/06/23/suivez-le-proces-de-valerie-bacot
…",Curious George,@CuriousKd2000,2021-06-23,2021-06-23T14:08:56.000Z,https://x.com/CuriousKd2000/status/1407702216216125441,0,0,26
"Valérie Bacot fait un malaise alors que l’accusation demande aux jurés de ne pas la réincarcérer #Justice #Droits des femmes #Chalon-sur-Saône 
@OuestFrance
 
https://
ouest-france.fr/societe/justic
e/l-accusation-demande-de-ne-pas-reincarcerer-valerie-bacot-qui-a-tue-son-mari-proxenete-7e2ba2de-d58f-11eb-abca-96c43e4327b4
…",Pierrick Baudais,@RickPier,2021-06-25,2021-06-25T09:43:09.000Z,https://x.com/RickPier/status/1408360104479633411,0,0,26
"Valérie Bacot : ""c’est une faille de la société"", juge un psychiatre lors du procès de la femme qui a tué son - France 3 Régions 
https://
news.google.com/__i/rss/rd/art
icles/CBMizgFodHRwczovL2ZyYW5jZTMtcmVnaW9ucy5mcmFuY2V0dmluZm8uZnIvYm91cmdvZ25lLWZyYW5jaGUtY29tdGUvc2FvbmUtZXQtbG9pcmUvY2hhbG9uLXN1ci1zYW9uZS9kaXJlY3QtdmFsZXJpZS1iYWNvdC1sZS1wcm9maWwtcHN5Y2hvbG9naXF1ZS1kZS1sYS1mZW1tZS1xdWktYS10dWUtc29uLW1hcmktZXR1ZGllLWxvcnMtZHUtcHJvY2VzLTIxNTA5MjMuaHRtbNIBzQFodHRwczovL2ZyYW5jZTMtcmVnaW9ucy5mcmFuY2V0dmluZm8uZnIvYm91cmdvZ25lLWZyYW5jaGUtY29tdGUvc2FvbmUtZXQtbG9pcmUvY2hhbG9uLXN1ci1zYW9uZS9kaXJlY3QtdmFsZXJpZS1iYWNvdC1sZS1wcm9maWwtcHN5Y2hvbG9naXF1ZS1kZS1sYS1mZW1tZS1xdWktYS10dWUtc29uLW1hcmktZXR1ZGllLWxvcnMtZHUtcHJvY2VzLTIxNTA5MjMuYW1w?oc=5&utm_source=dlvr.it&utm_medium=twitter
…",Zicutake USA Comment,@Zicutake,2021-06-25,2021-06-25T10:16:34.000Z,https://x.com/Zicutake/status/1408368512414871554,0,0,30
"Au troisième jour du procès de sa fille pour «assassinat» devant la cour d’assises de Chalon-sur-Saône sur son mari incestueux et violent, Joëlle Aubague a donné le sentiment de ne pas réaliser l’ampleur de ses propos. 
https://
liberation.fr/societe/police
-justice/la-mere-de-valerie-bacot-peut-etre-que-jai-ete-naive-20210623_QEN6PS5WOBCQJPRALQJ4LGRSIM/
…",Siam Spencer,@siamspencer,2021-06-24,2021-06-24T09:04:53.000Z,https://x.com/siamspencer/status/1407988087976771588,1,0,40
"On vous raconte le procès intense et riche en émotions de Valerie Bacot à travers ses 10 personnalités phares. Avec les fantastiques dessins 
@ValPSQR
  
https://
france3-regions.francetvinfo.fr/bourgogne-fran
che-comte/saone-et-loire/chalon-sur-saone/valerie-bacot-les-10-personnalites-phares-du-proces-2152939.html
…",Gaël Simon,@GaelSimon1,2021-06-26,2021-06-26T07:00:05.000Z,https://x.com/GaelSimon1/status/1408681455249674243,5,2,28
"Féminicides : Valérie Bacot est libre

Condamnée à cinq ans de prison, dont quatre avec sursis, Valérie Bacot est ressortie libre de la Cour d'assises de Saône-et-Loire où cette mère de quatre enfants était jugée pour l'assassinat de son mari. Ce dernier l'avait d'abord viol…",TestoMcTestface,@TestfaceTesto,2021-06-26,2021-06-26T14:50:16.000Z,https://x.com/TestfaceTesto/status/1408799779270836227,0,0,45
"À chalon-sur-Saône pour le premier jour du procès de Valerie #Bacot, jugée pour avoir assassiner son mari, qui était aussi son ex-beau père. Un homme qui l’a violée quand elle avait douze ans. 
@CNEWS",Noémie Schulz,@noemieschulz,2021-06-21,2021-06-21T06:05:53.000Z,https://x.com/noemieschulz/status/1406855874107351043,289,115,34
"June 26, 2021 at 11:31AM #faitsdivers Valérie Bacot, condamnée par la justice, mais libre : Valérie Bacot est ressortie libre de la cour d'assises de Saône-et-Loire, vendredi 25 juin. Accusée d'avoir tué son mari violent et proxénète, elle est condam… 
https://
francetvinfo.fr/faits-divers/j
ustice-proces/proces-de-valerie-bacot/valerie-bacot-condamnee-par-la-justice-mais-libre_4679055.html#xtor=RSS-3-[faitsdivers
…]",YvelinesActus,@YvelinesActus,2021-06-27,2021-06-27T07:06:43.000Z,https://x.com/YvelinesActus/status/1409045510506360834,0,0,44
"DIRECT. Valérie Bacot : ""on était terrorisés"", décrit la fille de celle qui a tué son mari violent 
https://
france3-regions.francetvinfo.fr/bourgogne-fran
che-comte/saone-et-loire/chalon-sur-saone/direct-valerie-bacot-elle-est-non-coupable-clame-l-un-des-enfants-de-la-femme-qui-a-tue-son-mari-violent-2147332.html
…",Daniel Le Floch,@BzhDanar,2021-06-22,2021-06-22T10:48:04.000Z,https://x.com/BzhDanar/status/1407289276551868417,0,0,22
"Valérie #Bacot, assise, solidement entourée de ses proches à quelques minutes de l'ouverture de son procès pour assassinat devant les assises de Saône-et-Loire à Châlons-sur-Saône. A suivre ici en LT. 
@TF1LeJT
 
@LCI",Thibault Malandrin,@tibomalandrin,2021-06-21,2021-06-21T06:58:26.000Z,https://x.com/tibomalandrin/status/1406869098299019265,66,27,32
"Bonjour! Troisième jour du procès de Valérie #Bacot pour assassinat devant les assises de Saône-et-Loire. Nous sommes toujours là! Cc 
@TF1
 
@LCI
 (photo 
@7a8
)",Thibault Malandrin,@tibomalandrin,2021-06-23,2021-06-23T07:03:14.000Z,https://x.com/tibomalandrin/status/1407595084414083072,65,12,25
"#Bacot Considérée comme une « victime » par le procureur général, celle qui avait tué son mari violent, violeur et proxénète, est ressortie libre des Assises de Saône-et-Loire.

https://
shar.es/aW3xTe",L'Humanité,@humanite_fr,2021-06-28,2021-06-28T12:00:02.000Z,https://x.com/humanite_fr/status/1409481714825674754,20,12,30
"DIRECT. Valérie Bacot : ""je voulais nous protéger de lui"", témoigne la femme battue qui a tué son mari à son procès 
https://
france3-regions.francetvinfo.fr/bourgogne-fran
che-comte/saone-et-loire/chalon-sur-saone/direct-valerie-bacot-femme-battue-qui-a-tue-son-mari-le-proces-commence-aux-assises-de-saone-et-loire-2142121.html
…",Curious George,@CuriousKd2000,2021-06-21,2021-06-21T17:31:01.000Z,https://x.com/CuriousKd2000/status/1407028293069590532,0,0,26
"L'avocat général demande de ne pas réincarcérer Valérie Bacot, qui a tué son mari proxénète, devant la cour d'assises de Saône-et-Loire #AFP",Agence France-Presse,@afpfr,2021-06-25,2021-06-25T08:23:56.000Z,https://x.com/afpfr/status/1408340168038363138,492,161,22
"El juicio de Valérie Bacot se abrió este lunes en una corte de Saône-et-Loire, en el centro de Francia. Cerca de 600.000 personas han firmado una petición para exigir la liberación de esta mujer que narró el infierno que vivió durante años en un libro.


https://
elpotosi.net/mundo/20210621
_violada-golpeada-y-obligada-a-prostituirse-una-francesa-a-juicio-por-haber-matado-a-su-verdugo.html
…",El Potosí,@elpotosinet,2021-06-21,2021-06-21T16:19:22.000Z,https://x.com/elpotosinet/status/1407010265409982468,0,0,49
"""Valérie Bacot avait 35 ans quand elle a tué son mari qui la maltraitait et la prostituait depuis des années. Elle est jugée à partir du 21 juin, devant la cour d’assises de Chalon-sur-Saône.",Procureur #Matricule525  #StandUpAlepp,@menalahy,2021-06-21,2021-06-21T05:36:57.000Z,https://x.com/menalahy/status/1406848595890999302,3,6,34
"Justice. Saône-et-Loire : le procès de Valérie Bacot s’est ouvert ce lundi matin - 
https://
bienpublic.com/faits-divers-j
ustice/2021/06/21/saone-et-loire-le-proces-de-valerie-s-est-ouvert-ce-lundi-matin
…",Sh4DoW Kratos,@Antoinefrv37,2021-06-21,2021-06-21T09:03:45.000Z,https://x.com/Antoinefrv37/status/1406900636550053889,0,0,18
"Fighting Stigma :  Assises de Saône-et-Loire : Le procès de Valérie Bacot: Madame Mercier : « Les violences faites aux femmes, comme d'ailleurs l'ensemble des violences intrafamiliales, touchent tous les milieux. 
http://
dlvr.it/S2Bzsn",Stigmabase | LANG,@StigmabaseF,2021-06-22,2021-06-22T05:29:02.000Z,https://x.com/StigmabaseF/status/1407208991046869004,0,0,33
"Assises de Saône-et-Loire : Valérie Bacot est jugée aux assises à partir de ce lundi pour avoir tué son mari violent, violeur et proxénète 
https://
lest-eclair.fr/id267741/artic
le/2021-06-21/valerie-bacot-jugee-aux-assises-pour-avoir-tue-son-mari-violent-et-proxenete?utm_medium=Social&utm_source=Twitter
…",L' Est-éclair,@lesteclair,2021-06-21,2021-06-21T08:59:07.000Z,https://x.com/lesteclair/status/1406899469677903873,0,1,28
"""Valérie Bacot ne pouvait pas prendre la vie de celui qui la terrorisait"" mais il faut ""fixer l'interdit sans réincarcérer"", a déclaré l'avocat général Eric Jallet devant les assises de Saône-et-Loire, soulignant que ses quatre enfants avaient ""besoin"" de l'accusée #AFP",Agence France-Presse,@afpfr,2021-06-25,2021-06-25T08:36:11.000Z,https://x.com/afpfr/status/1408343252173000704,114,22,41
"Ça c'est un argument! 

Plus sérieusement :
""La cour d’assises de Saône-et-Loire où elle était renvoyée a reconnu Valérie Bacot coupable d’avoir tué son mari et a retenu l’altération du discernement."" 
https://
x.com/TCQNVP/status/
/TCQNVP/status/1408500101224468487
…",Moog5hur,@Moog5hur1,2021-06-26,2021-06-26T06:49:17.000Z,https://x.com/Moog5hur1/status/1408678734819909633,0,0,35
"Le procès de Valérie Bacot pour l’assassinat de son mari violent s’ouvre devant les assises de Saône-et-Loire 
https://
lemonde.fr/societe/articl
e/2021/06/21/le-proces-de-valerie-bacot-pour-l-assassinat-de-son-mari-violent-s-ouvre-devant-les-assises-de-saone-et-loire_6084949_3224.html
… via 
@lemondefr",VieDeMère,@vdmre,2021-06-21,2021-06-21T06:48:00.000Z,https://x.com/vdmre/status/1406866473419689984,0,0,23
envie de poser mon vendredi et partir aux assises de Chalon sur Saône voir le jugement de Valérie Bacot,willy,@eizusb,2021-06-23,2021-06-23T17:46:23.000Z,https://x.com/eizusb/status/1407756937006092290,13,0,19
"Top story: 
@afpfr
: 'L'avocat général demande de ne pas réincarcérer Valérie Bacot, qui a tué son mari proxénète, devant la cour d'assises de Saône-et-Loire #AFP ' 
https://
pic.x.com/eZA1IVLrur, see more 
http://
tweetedtimes.com/v/149?s=tnp",Komi NOMENYO,@Avocatweb2,2021-06-25,2021-06-25T17:42:17.000Z,https://x.com/Avocatweb2/status/1408480682830090242,0,0,33
"SAÔNE-ET-LOIRE
Procès de Valérie Bacot : les conclusions glaçantes des experts 
https://
bit.ly/2UBa08Y",macommune.info,@maCommune,2021-06-24,2021-06-24T15:30:01.000Z,https://x.com/maCommune/status/1408085009597140994,0,0,13
